@context,@type,name,image,url,price,bedrooms,bathrooms,size,property_type,address.@type,address.streetAddress,address.addressLocality,address.postalCode,address.addressRegion,geo.@type,geo.name,geo.latitude,geo.longitude
http://schema.org,SingleFamilyResidence,"1432 Kingsway #454, Vancouver, BC V5N 5Y6",https://static.ojohosts.ca/p/1007/R2849465_0_QZQyfE_t.jpeg,https://www.houseful.ca/vancouver-bc/1432-kingsway-454-vancouver-bc-v5n-5y6/pid_yyzbmj4xbp/,"$549,000",1,1,572,Single family,PostalAddress,1432 Kingsway #454,Vancouver,V5N 5Y6,BC,GeoCoordinates,"1432 Kingsway #454, Vancouver, BC V5N 5Y6",49.249374,-123.074795
http://schema.org,SingleFamilyResidence,"2797 Guelph Street, Vancouver, BC V5T 3P6",https://static.ojohosts.ca/p/1007/R2849447_0_V6inmY_t.jpeg,https://www.houseful.ca/vancouver-bc/2797-guelph-street-vancouver-bc-v5t-3p6/pid_f1osm9smms/,"$1,679,000",2,2,"1,701",Single family,PostalAddress,2797 Guelph Street,Vancouver,V5T 3P6,BC,GeoCoordinates,"2797 Guelph Street, Vancouver, BC V5T 3P6",49.260015,-123.095244
http://schema.org,SingleFamilyResidence,"8538 River District Xing #1902, Vancouver, BC V5S 0C9",https://static.ojohosts.ca/p/1007/R2849443_0_QquUvY_t.jpeg,https://www.houseful.ca/vancouver-bc/8538-river-district-xing-1902-vancouver-bc-v5s-0c9/pid_qbd90aewt2/,"$915,000",2,2,911,Single family,PostalAddress,8538 River District Xing #1902,Vancouver,V5S 0C9,BC,GeoCoordinates,"8538 River District Xing #1902, Vancouver, BC V5S 0C9",49.206496,-123.03075
http://schema.org,SingleFamilyResidence,"68 Smithe St #1808, Vancouver, BC V6B 0P4",https://static.ojohosts.ca/p/1007/R2849300_0_iVmbBn_t.jpeg,https://www.houseful.ca/vancouver-bc/68-smithe-st-1808-vancouver-bc-v6b-0p4/pid_r3eflva8mo/,"$1,299,000",2,2,"1,001",Single family,PostalAddress,68 Smithe St #1808,Vancouver,V6B 0P4,BC,GeoCoordinates,"68 Smithe St #1808, Vancouver, BC V6B 0P4",49.275821,-123.114117
http://schema.org,SingleFamilyResidence,"8135 Explorers Walk, Vancouver, BC V5S 4A9",https://static.ojohosts.ca/p/1007/R2849481_0_q37V2R_t.jpeg,https://www.houseful.ca/vancouver-bc/8135-explorers-walk-vancouver-bc-v5s-4a9/pid_7t35znmh4t/,"$835,900",4,3,"1,588",Single family,PostalAddress,8135 Explorers Walk,Vancouver,V5S 4A9,BC,GeoCoordinates,"8135 Explorers Walk, Vancouver, BC V5S 4A9",49.211462,-123.029126
http://schema.org,SingleFamilyResidence,"5475 Vine St #203, Vancouver, BC V6M 3Z7",https://static.ojohosts.ca/p/1007/R2849491_0_QfYuU7_t.jpeg,https://www.houseful.ca/vancouver-bc/5475-vine-st-203-vancouver-bc-v6m-3z7/pid_6798y31j1u/,"$550,000",1,1,839,Single family,PostalAddress,5475 Vine St #203,Vancouver,V6M 3Z7,BC,GeoCoordinates,"5475 Vine St #203, Vancouver, BC V6M 3Z7",49.236788,-123.160228
http://schema.org,SingleFamilyResidence,"928 Beatty St #3708, Vancouver, BC V6Z 3G6",https://static.ojohosts.ca/p/1007/R2849411_0_YjRRVz_t.jpeg,https://www.houseful.ca/vancouver-bc/928-beatty-st-3708-vancouver-bc-v6z-3g6/pid_8qxdw4xr0x/,"$1,099,000",2,2,825,Single family,PostalAddress,928 Beatty St #3708,Vancouver,V6Z 3G6,BC,GeoCoordinates,"928 Beatty St #3708, Vancouver, BC V6Z 3G6",49.27618,-123.115738
http://schema.org,SingleFamilyResidence,"4638 Gladstone St #1801, Vancouver, BC V5N 0G5",https://static.ojohosts.ca/p/1007/R2849401_0_ZjBAEf_p.jpeg,https://www.houseful.ca/vancouver-bc/4638-gladstone-st-1801-vancouver-bc-v5n-0g5/pid_yop7hqw5oy/,"$909,900",2,2,752,Single family,PostalAddress,4638 Gladstone St #1801,Vancouver,V5N 0G5,BC,GeoCoordinates,"4638 Gladstone St #1801, Vancouver, BC V5N 0G5",49.243121,-123.062052
http://schema.org,SingleFamilyResidence,"1682 Frances Street, Vancouver, BC V5L 1Z4",https://static.ojohosts.ca/p/1007/R2849439_0_YZQnV6_t.jpeg,https://www.houseful.ca/vancouver-bc/1682-frances-street-vancouver-bc-v5l-1z4/pid_cgn6fdyma2/,"$2,200,000",4,2,"1,409",Single family,PostalAddress,1682 Frances Street,Vancouver,V5L 1Z4,BC,GeoCoordinates,"1682 Frances Street, Vancouver, BC V5L 1Z4",49.279193,-123.07108
http://schema.org,SingleFamilyResidence,"1283 Howe St #4004, Vancouver, BC V6Z 0E3",https://static.ojohosts.ca/p/1007/R2848893_0_eazeFU_t.jpeg,https://www.houseful.ca/vancouver-bc/1283-howe-st-4004-vancouver-bc-v6z-0e3/pid_n9c61n9cxp/,"$1,138,800",2,2,739,Single family,PostalAddress,1283 Howe St #4004,Vancouver,V6Z 0E3,BC,GeoCoordinates,"1283 Howe St #4004, Vancouver, BC V6Z 0E3",49.277129,-123.128639
http://schema.org,SingleFamilyResidence,"1499 W Pender St #1801, Vancouver, BC V6G 0A7",https://static.ojohosts.ca/p/1007/R2849373_0_nVZ3qR_t.jpeg,https://www.houseful.ca/vancouver-bc/1499-w-pender-st-1801-vancouver-bc-v6g-0a7/pid_gi8dtsrqr2/,"$2,180,000",2,2,"1,244",Single family,PostalAddress,1499 W Pender St #1801,Vancouver,V6G 0A7,BC,GeoCoordinates,"1499 W Pender St #1801, Vancouver, BC V6G 0A7",49.290098,-123.128311
http://schema.org,SingleFamilyResidence,"567 West 17th Avenue, Vancouver, BC V5Z 1T6",https://static.ojohosts.ca/p/1007/R2849416_0_rqyR7b_p.jpeg,https://www.houseful.ca/vancouver-bc/567-west-17th-avenue-vancouver-bc-v5z-1t6/pid_gu80sxmjcr/,"$2,488,000",3,3,"1,527",Single family,PostalAddress,567 West 17th Avenue,Vancouver,V5Z 1T6,BC,GeoCoordinates,"567 West 17th Avenue, Vancouver, BC V5Z 1T6",49.256251,-123.116793
http://schema.org,SingleFamilyResidence,"3651 Foster Ave #401, Vancouver, BC V5R 0A2",https://static.ojohosts.ca/p/1007/R2849380_0_jz3Jaa_t.jpeg,https://www.houseful.ca/vancouver-bc/3651-foster-ave-401-vancouver-bc-v5r-0a2/pid_th50o34gb1/,"$639,000",1,1,708,Single family,PostalAddress,3651 Foster Ave #401,Vancouver,V5R 0A2,BC,GeoCoordinates,"3651 Foster Ave #401, Vancouver, BC V5R 0A2",49.234282,-123.025702
http://schema.org,SingleFamilyResidence,"3595 W 18th Ave #403, Vancouver, BC V6S 1A9",https://static.ojohosts.ca/p/1007/R2849399_0_MFfqIy_t.jpeg,https://www.houseful.ca/vancouver-bc/3595-w-18th-ave-403-vancouver-bc-v6s-1a9/pid_iqvgyftogl/,"$889,000",1,1,661,Single family,PostalAddress,3595 W 18th Ave #403,Vancouver,V6S 1A9,BC,GeoCoordinates,"3595 W 18th Ave #403, Vancouver, BC V6S 1A9",49.256598,-123.184849
http://schema.org,SingleFamilyResidence,"8025 Champlain Cres #473, Vancouver, BC V5S 4K3",https://static.ojohosts.ca/p/1007/R2849393_0_vvfz6M_p.jpeg,https://www.houseful.ca/vancouver-bc/8025-champlain-cres-473-vancouver-bc-v5s-4k3/pid_qw1tpgr1v6/,"$680,000",2,2,"1,231",Single family,PostalAddress,8025 Champlain Cres #473,Vancouver,V5S 4K3,BC,GeoCoordinates,"8025 Champlain Cres #473, Vancouver, BC V5S 4K3",49.211912,-123.029952
http://schema.org,SingleFamilyResidence,"989 Richards St #2002, Vancouver, BC V6B 6R6",https://static.ojohosts.ca/p/1007/R2849412_0_bnbZZz_t.jpeg,https://www.houseful.ca/vancouver-bc/989-richards-st-2002-vancouver-bc-v6b-6r6/pid_hr5zkybz10/,"$699,000",1,1,620,Single family,PostalAddress,989 Richards St #2002,Vancouver,V6B 6R6,BC,GeoCoordinates,"989 Richards St #2002, Vancouver, BC V6B 6R6",49.278243,-123.12095
http://schema.org,SingleFamilyResidence,"1001 Richards St #1604, Vancouver, BC V6B 1J6",https://static.ojohosts.ca/p/1007/R2849379_0_RV7iFB_t.jpeg,https://www.houseful.ca/vancouver-bc/1001-richards-st-1604-vancouver-bc-v6b-1j6/pid_rbk55ymvxt/,"$679,900",1,1,535,Single family,PostalAddress,1001 Richards St #1604,Vancouver,V6B 1J6,BC,GeoCoordinates,"1001 Richards St #1604, Vancouver, BC V6B 1J6",49.277997,-123.12154
http://schema.org,SingleFamilyResidence,"928 Homer St #1701, Vancouver, BC V6B 1T7",https://static.ojohosts.ca/p/1007/R2849408_0_Mz2viZ_t.jpeg,https://www.houseful.ca/vancouver-bc/928-homer-st-1701-vancouver-bc-v6b-1t7/pid_l10yxlb9bx/,"$849,000",2,2,730,Single family,PostalAddress,928 Homer St #1701,Vancouver,V6B 1T7,BC,GeoCoordinates,"928 Homer St #1701, Vancouver, BC V6B 1T7",49.277992,-123.118786
http://schema.org,SingleFamilyResidence,"5797 Dumfries Street, Vancouver, BC V5P 3A7",https://static.ojohosts.ca/p/1006/R2849466_0_UFQfI2_p.jpeg,https://www.houseful.ca/vancouver-bc/5797-dumfries-street-vancouver-bc-v5p-3a7/pid_p8jknr1hyu/,"$2,015,000",4,4,"2,148",Single family,PostalAddress,5797 Dumfries Street,Vancouver,V5P 3A7,BC,GeoCoordinates,"5797 Dumfries Street, Vancouver, BC V5P 3A7",49.231804,-123.074642
http://schema.org,SingleFamilyResidence,"5795 Dumfries Street, Vancouver, BC V5P 3A7",https://static.ojohosts.ca/p/1006/R2849462_0_yezZiY_p.jpeg,https://www.houseful.ca/vancouver-bc/5795-dumfries-street-vancouver-bc-v5p-3a7/pid_9s256jqcr4/,"$1,998,000",4,4,"2,218",Single family,PostalAddress,5795 Dumfries Street,Vancouver,V5P 3A7,BC,GeoCoordinates,"5795 Dumfries Street, Vancouver, BC V5P 3A7",49.231825,-123.074648
http://schema.org,SingleFamilyResidence,"288 W 1st Ave #911, Vancouver, BC V5Y 0E9",https://static.ojohosts.ca/p/1007/R2849325_0_qvvnFf_t.jpeg,https://www.houseful.ca/vancouver-bc/288-w-1st-ave-911-vancouver-bc-v5y-0e9/pid_yykcycqqih/,"$799,900",1,1,583,Single family,PostalAddress,288 W 1st Ave #911,Vancouver,V5Y 0E9,BC,GeoCoordinates,"288 W 1st Ave #911, Vancouver, BC V5Y 0E9",49.268983,-123.111824
http://schema.org,SingleFamilyResidence,"153 East 64th Avenue, Vancouver, BC V5X 2M3",https://static.ojohosts.ca/p/1007/R2849359_0_ma6Rb6_t.jpeg,https://www.houseful.ca/vancouver-bc/153-east-64th-avenue-vancouver-bc-v5x-2m3/pid_5uxiu5jkhr/,"$1,350,000",2,2,"1,413",Single family,PostalAddress,153 East 64th Avenue,Vancouver,V5X 2M3,BC,GeoCoordinates,"153 East 64th Avenue, Vancouver, BC V5X 2M3",49.212643,-123.103438
http://schema.org,SingleFamilyResidence,"5868 Agronomy Rd #503, Vancouver, BC V6T 0B5",https://static.ojohosts.ca/p/1007/R2849316_0_3Q3A7B_p.jpeg,https://www.houseful.ca/vancouver-bc/5868-agronomy-rd-503-vancouver-bc-v6t-0b5/pid_b6v3ne6ci6/,"$1,250,000",2,2,"1,032",Single family,PostalAddress,5868 Agronomy Rd #503,Vancouver,V6T 0B5,BC,GeoCoordinates,"5868 Agronomy Rd #503, Vancouver, BC V6T 0B5",49.26285,-123.24199
http://schema.org,SingleFamilyResidence,"2299 E 30th Ave #101, Vancouver, BC V5N 5N1",https://static.ojohosts.ca/p/1007/R2849331_0_QZuFyf_t.jpeg,https://www.houseful.ca/vancouver-bc/2299-e-30th-ave-101-vancouver-bc-v5n-5n1/pid_264vxjybza/,"$699,000",2,1,782,Single family,PostalAddress,2299 E 30th Ave #101,Vancouver,V5N 5N1,BC,GeoCoordinates,"2299 E 30th Ave #101, Vancouver, BC V5N 5N1",49.241314,-123.059188
http://schema.org,SingleFamilyResidence,"5247 Elgin Street, Vancouver, BC V5W 3J9",https://static.ojohosts.ca/p/1006/R2849394_0_ARzyf6_p.jpeg,https://www.houseful.ca/vancouver-bc/5247-elgin-street-vancouver-bc-v5w-3j9/pid_lowwher1e5/,"$2,980,000",5,5,"2,348",Single family,PostalAddress,5247 Elgin Street,Vancouver,V5W 3J9,BC,GeoCoordinates,"5247 Elgin Street, Vancouver, BC V5W 3J9",49.237388,-123.083859
http://schema.org,SingleFamilyResidence,"4530 West 11th Avenue, Vancouver, BC V6R 2M4",https://static.ojohosts.ca/p/1007/R2849304_0_mnVaim_t.jpeg,https://www.houseful.ca/vancouver-bc/4530-west-11th-avenue-vancouver-bc-v6r-2m4/pid_apq4xh4rqx/,"$3,190,000",6,3,"2,382",Single family,PostalAddress,4530 West 11th Avenue,Vancouver,V6R 2M4,BC,GeoCoordinates,"4530 West 11th Avenue, Vancouver, BC V6R 2M4",49.262711,-123.210183
http://schema.org,SingleFamilyResidence,"5089 Quebec St #602, Vancouver, BC V5W 0E5",https://static.ojohosts.ca/p/1007/R2849281_0_2myEqq_p.jpeg,https://www.houseful.ca/vancouver-bc/5089-quebec-st-602-vancouver-bc-v5w-0e5/pid_3jce1m9dcz/,"$1,629,000",3,2,"1,197",Single family,PostalAddress,5089 Quebec St #602,Vancouver,V5W 0E5,BC,GeoCoordinates,"5089 Quebec St #602, Vancouver, BC V5W 0E5",49.239377,-123.103197
http://schema.org,SingleFamilyResidence,"6975 Culloden Street, Vancouver, BC V5X 4J6",https://static.ojohosts.ca/p/1007/R2849272_0_qqQzy6_t.jpeg,https://www.houseful.ca/vancouver-bc/6975-culloden-street-vancouver-bc-v5x-4j6/pid_36atg1s34v/,"$1,888,888",10,4,"2,539",Single family,PostalAddress,6975 Culloden Street,Vancouver,V5X 4J6,BC,GeoCoordinates,"6975 Culloden Street, Vancouver, BC V5X 4J6",49.220891,-123.079275
http://schema.org,SingleFamilyResidence,"950 Cambie St #2702, Vancouver, BC V6B 5X5",https://static.ojohosts.ca/p/1007/R2849282_0_j7a3nu_t.jpeg,https://www.houseful.ca/vancouver-bc/950-cambie-st-2702-vancouver-bc-v6b-5x5/pid_whqclehou5/,"$899,000",2,2,"1,099",Single family,PostalAddress,950 Cambie St #2702,Vancouver,V6B 5X5,BC,GeoCoordinates,"950 Cambie St #2702, Vancouver, BC V6B 5X5",49.276444,-123.117305
http://schema.org,SingleFamilyResidence,"4380 Prince Edward Street, Vancouver, BC V5V 3Y7",https://static.ojohosts.ca/p/1007/R2849245_0_fzbquN_t.jpeg,https://www.houseful.ca/vancouver-bc/4380-prince-edward-street-vancouver-bc-v5v-3y7/pid_66scipnm0i/,"$1,898,000",3,3,"1,630",Single family,PostalAddress,4380 Prince Edward Street,Vancouver,V5V 3Y7,BC,GeoCoordinates,"4380 Prince Edward Street, Vancouver, BC V5V 3Y7",49.245833,-123.096531
http://schema.org,SingleFamilyResidence,"2850 Mackenzie Street, Vancouver, BC V6K 4A2",https://static.ojohosts.ca/p/1007/R2849194_0_nRBmMZ_p.jpeg,https://www.houseful.ca/vancouver-bc/2850-mackenzie-street-vancouver-bc-v6k-4a2/pid_b1u4vkqnqp/,"$2,588,000",3,4,"1,555",Single family,PostalAddress,2850 Mackenzie Street,Vancouver,V6K 4A2,BC,GeoCoordinates,"2850 Mackenzie Street, Vancouver, BC V6K 4A2",49.260838,-123.170001
http://schema.org,SingleFamilyResidence,"4553 Langara Avenue, Vancouver, BC V6R 1C9",https://static.ojohosts.ca/p/1007/R2849253_0_EzABRf_t.jpeg,https://www.houseful.ca/vancouver-bc/4553-langara-avenue-vancouver-bc-v6r-1c9/pid_9ki2j3fgwc/,"$3,688,888",5,4,"1,952",Single family,PostalAddress,4553 Langara Avenue,Vancouver,V6R 1C9,BC,GeoCoordinates,"4553 Langara Avenue, Vancouver, BC V6R 1C9",49.273153,-123.210511
http://schema.org,SingleFamilyResidence,"7433 Cambie St #1207, Vancouver, BC V6P 0J8",https://static.ojohosts.ca/p/1007/R2849219_0_6rzaqF_t.jpeg,https://www.houseful.ca/vancouver-bc/7433-cambie-st-1207-vancouver-bc-v6p-0j8/pid_pfjlkcf4gy/,"$968,000",1,1,560,Single family,PostalAddress,7433 Cambie St #1207,Vancouver,V6P 0J8,BC,GeoCoordinates,"7433 Cambie St #1207, Vancouver, BC V6P 0J8",49.217424,-123.117405
http://schema.org,SingleFamilyResidence,"3860 West King Edward Avenue, Vancouver, BC V6S 1N1",https://static.ojohosts.ca/p/1007/R2849223_0_E6NjBy_t.jpeg,https://www.houseful.ca/vancouver-bc/3860-west-king-edward-avenue-vancouver-bc-v6s-1n1/pid_bvlkz8f50k/,"$2,990,000",7,2,"2,082",Single family,PostalAddress,3860 West King Edward Avenue,Vancouver,V6S 1N1,BC,GeoCoordinates,"3860 West King Edward Avenue, Vancouver, BC V6S 1N1",49.249782,-123.189765
http://schema.org,SingleFamilyResidence,"4341 Rupert Street, Vancouver, BC V5R 2H9",https://static.ojohosts.ca/p/1007/R2849236_0_Iiei6V_t.jpeg,https://www.houseful.ca/vancouver-bc/4341-rupert-street-vancouver-bc-v5r-2h9/pid_qsuunsut7z/,"$1,725,000",5,5,"1,762",Single family,PostalAddress,4341 Rupert Street,Vancouver,V5R 2H9,BC,GeoCoordinates,"4341 Rupert Street, Vancouver, BC V5R 2H9",49.245422,-123.033926
http://schema.org,SingleFamilyResidence,"3438 Sawmill Cres #602, Vancouver, BC V5S 0E3",https://static.ojohosts.ca/p/1007/R2849217_0_MVbBvA_p.jpeg,https://www.houseful.ca/vancouver-bc/3438-sawmill-cres-602-vancouver-bc-v5s-0e2/pid_ctlznn0vlp/,"$1,069,000",3,2,"1,061",Single family,PostalAddress,3438 Sawmill Cres #602,Vancouver,V5S 0E3,BC,GeoCoordinates,"3438 Sawmill Cres #602, Vancouver, BC V5S 0E3",49.205873,-123.032509
http://schema.org,SingleFamilyResidence,"1330 Harwood St #1608, Vancouver, BC V6E 1S8",https://static.ojohosts.ca/p/1007/R2849256_0_2f3jRm_t.jpeg,https://www.houseful.ca/vancouver-bc/1330-harwood-st-1608-vancouver-bc-v6e-1s8/pid_h2m7yi56ku/,"$499,000",1,1,624,Single family,PostalAddress,1330 Harwood St #1608,Vancouver,V6E 1S8,BC,GeoCoordinates,"1330 Harwood St #1608, Vancouver, BC V6E 1S8",49.281696,-123.138098
http://schema.org,SingleFamilyResidence,"1768 Cook St #1008, Vancouver, BC V5Y 0N3",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/1768-cook-st-1008-vancouver-bc-v5y-0n3/pid_gb9errlg9l/,"$1,638,000",2,2,972,Single family,PostalAddress,1768 Cook St #1008,Vancouver,V5Y 0N3,BC,GeoCoordinates,"1768 Cook St #1008, Vancouver, BC V5Y 0N3",49.269547,-123.110062
http://schema.org,SingleFamilyResidence,"3563 Ross Dr #320, Vancouver, BC V6S 0L3",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/3563-ross-dr-320-vancouver-bc-v6s-0l3/pid_pdgk3k9bnm/,"$998,000",2,2,883,Single family,PostalAddress,3563 Ross Dr #320,Vancouver,V6S 0L3,BC,GeoCoordinates,"3563 Ross Dr #320, Vancouver, BC V6S 0L3",49.250876,-123.234942
http://schema.org,SingleFamilyResidence,"689 Abbott St #1107, Vancouver, BC V6B 0J2",https://ojohomes-static.prod.ojocore.ca/508e0359/images/nophoto_latest.jpg,https://www.houseful.ca/vancouver-bc/689-abbott-st-1107-vancouver-bc-v6b-0j2/pid_xb93krvinl/,"$699,880",1,1,562,Single family,PostalAddress,689 Abbott St #1107,Vancouver,V6B 0J2,BC,GeoCoordinates,"689 Abbott St #1107, Vancouver, BC V6B 0J2",49.278907,-123.107997
http://schema.org,SingleFamilyResidence,"8181 Chester St #404, Vancouver, BC V5X 0J9",https://static.ojohosts.ca/p/1007/R2849216_0_AyqvuI_t.jpeg,https://www.houseful.ca/vancouver-bc/8181-chester-st-404-vancouver-bc-v5x-0j9/pid_xmab3g5ba2/,"$510,000",1,1,475,Single family,PostalAddress,8181 Chester St #404,Vancouver,V5X 0J9,BC,GeoCoordinates,"8181 Chester St #404, Vancouver, BC V5X 0J9",49.211414,-123.089917
http://schema.org,SingleFamilyResidence,"438 Seymour St #1802, Vancouver, BC V6B 6H4",https://static.ojohosts.ca/p/1007/R2849132_0_ErJZe6_t.jpeg,https://www.houseful.ca/vancouver-bc/438-seymour-st-1802-vancouver-bc-v6b-6h4/pid_tqpqbg8g66/,"$578,888",1,1,561,Single family,PostalAddress,438 Seymour St #1802,Vancouver,V6B 6H4,BC,GeoCoordinates,"438 Seymour St #1802, Vancouver, BC V6B 6H4",49.284165,-123.113475
http://schema.org,SingleFamilyResidence,"5777 Birney Ave #325, Vancouver, BC V6S 0A4",https://static.ojohosts.ca/p/1007/R2849207_0_ZjEUBy_p.jpeg,https://www.houseful.ca/vancouver-bc/5777-birney-ave-325-vancouver-bc-v6s-0a4/pid_2v9tednm6h/,"$750,000",1,1,747,Single family,PostalAddress,5777 Birney Ave #325,Vancouver,V6S 0A4,BC,GeoCoordinates,"5777 Birney Ave #325, Vancouver, BC V6S 0A4",49.254341,-123.234092
http://schema.org,SingleFamilyResidence,"838 W Hastings St #1803, Vancouver, BC V6C 0A6",https://static.ojohosts.ca/p/1007/R2849199_0_zZbqzJ_t.jpeg,https://www.houseful.ca/vancouver-bc/838-w-hastings-st-1803-vancouver-bc-v6c-0a6/pid_3mqahxvlsq/,"$838,000",1,1,657,Single family,PostalAddress,838 W Hastings St #1803,Vancouver,V6C 0A6,BC,GeoCoordinates,"838 W Hastings St #1803, Vancouver, BC V6C 0A6",49.2862,-123.115616
http://schema.org,SingleFamilyResidence,"5520 Killarney Street, Vancouver, BC V5R 3W2",https://static.ojohosts.ca/p/1007/R2849228_0_JqFaVb_t.jpeg,https://www.houseful.ca/vancouver-bc/5520-killarney-street-vancouver-bc-v5r-3w2/pid_lioxdgfkzn/,"$1,899,999",6,4,"2,541",Single family,PostalAddress,5520 Killarney Street,Vancouver,V5R 3W2,BC,GeoCoordinates,"5520 Killarney Street, Vancouver, BC V5R 3W2",49.234616,-123.045602
http://schema.org,SingleFamilyResidence,"1030 W Broadway #407, Vancouver, BC V6H 4J5",https://static.ojohosts.ca/p/1007/R2848887_0_EYFyyf_t.jpeg,https://www.houseful.ca/vancouver-bc/1030-w-broadway-407-vancouver-bc-v6h-4j5/pid_ff5vakny9z/,"$689,900",1,1,610,Single family,PostalAddress,1030 W Broadway #407,Vancouver,V6H 4J5,BC,GeoCoordinates,"1030 W Broadway #407, Vancouver, BC V6H 4J5",49.263123,-123.127605
http://schema.org,SingleFamilyResidence,"488 SW Marine Dr #1108, Vancouver, BC V5X 0C6",https://static.ojohosts.ca/p/1007/R2849151_0_Veb6uU_t.jpeg,https://www.houseful.ca/vancouver-bc/488-sw-marine-dr-1108-vancouver-bc-v5x-0c6/pid_s2mxkduydp/,"$499,900",1,1,497,Single family,PostalAddress,488 SW Marine Dr #1108,Vancouver,V5X 0C6,BC,GeoCoordinates,"488 SW Marine Dr #1108, Vancouver, BC V5X 0C6",49.20998,-123.11598
http://schema.org,SingleFamilyResidence,"1849 Creelman Avenue, Vancouver, BC V6J 1B7",https://static.ojohosts.ca/p/1007/R2849092_0_B3Uvz6_t.jpeg,https://www.houseful.ca/vancouver-bc/1849-creelman-avenue-vancouver-bc-v6j-1b7/pid_dkznya2wzs/,"$10,000,000",5,6,"4,614",Single family,PostalAddress,1849 Creelman Avenue,Vancouver,V6J 1B7,BC,GeoCoordinates,"1849 Creelman Avenue, Vancouver, BC V6J 1B7",49.274675,-123.147389
http://schema.org,SingleFamilyResidence,"7430 Granville Street, Vancouver, BC V6P 0G1",https://static.ojohosts.ca/p/1007/R2849172_0_z7v2NY_p.jpeg,https://www.houseful.ca/vancouver-bc/7430-granville-street-vancouver-bc-v6p-0g1/pid_emg0ff8oyz/,"$1,910,000",3,3,"1,760",Single family,PostalAddress,7430 Granville Street,Vancouver,V6P 0G1,BC,GeoCoordinates,"7430 Granville Street, Vancouver, BC V6P 0G1",49.217873,-123.139865
http://schema.org,SingleFamilyResidence,"1708 Ontario St #1107, Vancouver, BC V5T 0J7",https://static.ojohosts.ca/p/1007/R2849167_0_eVAfvF_t.jpeg,https://www.houseful.ca/vancouver-bc/1708-ontario-st-1107-vancouver-bc-v5t-0j7/pid_zzi9x7ui81/,"$1,499,900",3,2,"1,114",Single family,PostalAddress,1708 Ontario St #1107,Vancouver,V5T 0J7,BC,GeoCoordinates,"1708 Ontario St #1107, Vancouver, BC V5T 0J7",49.270006,-123.104307
http://schema.org,SingleFamilyResidence,"2439 West 19th Avenue, Vancouver, BC V6L 1C8",https://static.ojohosts.ca/p/1007/R2849109_0_IU2Ru3_t.jpeg,https://www.houseful.ca/vancouver-bc/2439-west-19th-avenue-vancouver-bc-v6l-1c8/pid_657ee9gt06/,"$3,298,000",4,1,"2,474",Single family,PostalAddress,2439 West 19th Avenue,Vancouver,V6L 1C8,BC,GeoCoordinates,"2439 West 19th Avenue, Vancouver, BC V6L 1C8",49.255665,-123.161673
http://schema.org,SingleFamilyResidence,"1688 Pullman Porter St #906, Vancouver, BC V6A 0H3",https://static.ojohosts.ca/p/1007/R2849086_0_eiFQMa_t.jpeg,https://www.houseful.ca/vancouver-bc/1688-pullman-porter-st-906-vancouver-bc-v6a-0h3/pid_xa08iptxt2/,"$1,898,000",2,2,"1,201",Single family,PostalAddress,1688 Pullman Porter St #906,Vancouver,V6A 0H3,BC,GeoCoordinates,"1688 Pullman Porter St #906, Vancouver, BC V6A 0H3",49.270683,-123.103806
http://schema.org,SingleFamilyResidence,"3226 West 7th Avenue, Vancouver, BC V6K 2A2",https://static.ojohosts.ca/p/1007/R2849163_0_7mJjZi_t.jpeg,https://www.houseful.ca/vancouver-bc/3226-west-7th-avenue-vancouver-bc-v6k-2a2/pid_i0ab1lgqm5/,"$2,850,000",3,2,"2,093",Single family,PostalAddress,3226 West 7th Avenue,Vancouver,V6K 2A2,BC,GeoCoordinates,"3226 West 7th Avenue, Vancouver, BC V6K 2A2",49.265739,-123.176559
http://schema.org,SingleFamilyResidence,"2946 East 3rd Avenue, Vancouver, BC V5M 1H8",https://static.ojohosts.ca/p/1007/R2849164_0_2IUFeM_t.jpeg,https://www.houseful.ca/vancouver-bc/2946-east-3rd-avenue-vancouver-bc-v5m-1h8/pid_8fttdzsmr5/,"$1,499,000",3,4,"1,505",Single family,PostalAddress,2946 East 3rd Avenue,Vancouver,V5M 1H8,BC,GeoCoordinates,"2946 East 3rd Avenue, Vancouver, BC V5M 1H8",49.267368,-123.043021
http://schema.org,SingleFamilyResidence,"3324 East 2nd Avenue, Vancouver, BC V5M 1G5",https://static.ojohosts.ca/p/1007/R2849103_0_Y7uvZr_t.jpeg,https://www.houseful.ca/vancouver-bc/3324-east-2nd-avenue-vancouver-bc-v5m-1g5/pid_5xxfcma144/,"$1,699,000",5,4,"1,712",Single family,PostalAddress,3324 East 2nd Avenue,Vancouver,V5M 1G5,BC,GeoCoordinates,"3324 East 2nd Avenue, Vancouver, BC V5M 1G5",49.268307,-123.032942
